feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
hawkfishes,24,7,17,0.8571428571428571,0.7647058823529411,-0.15403270679109898,0.2721051545257255,0.21943872476166737,0.5833333333333334,0.5966666666666667,0.204661958010405,algae,word_group,0.8492307692307691,0.91875,False,False
moorish_idol,24,7,17,1.4285714285714286,1.2352941176470589,0.9184055739533704,0.8356816142600058,-1.582248059771696,0.013333333333333334,0.0033333333333333335,0.5819505164720473,fish,word_group,0.08,0.060000000000000005,False,False
parrotfishes,24,7,17,8.857142857142858,8.117647058823529,0.22653695623692566,0.5661395640902883,-0.4772247158676716,0.56,0.2966666666666667,0.19675773939809016,fish,word_group,0.8492307692307691,0.91875,False,False
rabbitfishes,24,7,17,1.0,1.588235294117647,-0.12206803207423414,-0.18256642355912045,-0.10190190157927323,0.82,0.77,0.05679063421648889,algae,word_group,0.9225,0.91875,False,False
small_ovals_damselfishes,24,7,17,74.85714285714286,61.0,0.3949055641976583,0.09893630839231929,-0.2016865634824364,0.5133333333333333,0.7366666666666667,0.047660218560239054,fish,word_group,0.8492307692307691,0.91875,False,False
snappers,24,7,17,1.4285714285714286,1.0588235294117647,0.5071497990519822,0.24231197985632022,-0.6085160760790237,0.11666666666666667,0.07333333333333333,0.23698492037117624,fish,word_group,0.42000000000000004,0.44,False,False
surgeonfishes,24,7,17,17.857142857142858,4.0588235294117645,1.5225029247462025,-0.4920275117175784,-1.4130693325769657,0.006666666666666667,0.016666666666666666,0.7339159228566718,fish,word_group,0.060000000000000005,0.15,False,False
triggerfishes,24,7,17,4.285714285714286,1.8823529411764706,0.315361750750795,0.46585835129153697,0.36719277625226443,0.02,0.21333333333333335,0.8012367994515635,fish,word_group,0.09,0.91875,False,False
trumpetfishes,24,7,17,0.8571428571428571,0.9411764705882353,-0.07701635339554924,0.2047158453046196,-0.045587303230916636,0.9066666666666666,0.95,0.12179645921128612,algae,word_group,0.9333333333333333,0.9499999999999998,False,False
wrasses,24,7,17,4.571428571428571,2.411764705882353,0.4652536175423745,0.14783662056549857,0.01864650882111173,0.0033333333333333335,0.93,0.5443671750643352,fish,word_group,0.060000000000000005,0.9499999999999998,False,False
acanthuridae,24,7,17,17.857142857142858,4.0588235294117645,1.5225029247462025,-0.4920275117175784,-1.4130693325769657,0.006666666666666667,0.016666666666666666,0.7339159228566718,fish,family,0.06666666666666667,0.16666666666666666,False,False
aulostomidae,24,7,17,0.8571428571428571,0.9411764705882353,-0.07701635339554924,0.2047158453046196,-0.045587303230916636,0.9066666666666666,0.95,0.12179645921128612,algae,family,0.9333333333333333,0.95,False,False
