video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3547484,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[246.8068082],[246.806808],246.806808,246.806808,246.806808,TRUE,FALSE,FALSE,[246.806808],1,1
3547485,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers,Mullidae,Parupeneus,Longbarbel (Parupeneus macronemus),,,[248.7644913],[248.764491],248.764491,248.764491,248.764491,TRUE,FALSE,FALSE,[248.764491],1,1
3547486,Groupers Feeding,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Feeding,Heavy Bodies/Large Lips,Serranidae,,,,feeding,[281.7256917],[281.725692],281.725692,281.725692,281.725692,TRUE,FALSE,FALSE,[281.725692],1,1
3547487,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,,,,,[290.5378013],[290.537801],290.537801,290.537801,290.537801,TRUE,FALSE,FALSE,[290.537801],1,1
3547488,Linedcheeked (Oxycheilinus digramma),Wrasses > Wrasses (Labridae) > Linedcheeked (Oxycheilinus digramma),Wrasses,Labridae,Oxycheilinus,Linedcheeked (Oxycheilinus digramma),,,[315.7626827],[315.762683],315.762683,315.762683,315.762683,TRUE,FALSE,FALSE,[315.762683],1,1
3547491,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,Redmouth (Aethaloperca rogaa),,,[346.8726927],[346.872693],346.872693,346.872693,346.872693,TRUE,FALSE,FALSE,[346.872693],1,1
3547492,Redmouth Feeding,Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa) > Redmouth Feeding,Heavy Bodies/Large Lips,Serranidae,Aethaloperca,Redmouth (Aethaloperca rogaa),,feeding,[346.8726927],[346.872693],346.872693,346.872693,346.872693,TRUE,FALSE,FALSE,[346.872693],1,1
3547493,Bicolor (Labroides bicolor),Wrasses > Wrasses (Labridae) > Bicolor (Labroides bicolor),Wrasses,Labridae,Labroides,Bicolor (Labroides bicolor),,,[366.6062987],[366.606299],366.606299,366.606299,366.606299,TRUE,FALSE,FALSE,[366.606299],1,1
3547494,Bicolor (Labroides bicolor),Wrasses > Wrasses (Labridae) > Bicolor (Labroides bicolor),Wrasses,Labridae,Labroides,Bicolor (Labroides bicolor),,,[366.6062987],[366.606299],366.606299,366.606299,366.606299,TRUE,FALSE,FALSE,[366.606299],1,1
3547517,Freckled Interested,Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri) > Freckled Interested,Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),interested,,[393.3293854],[393.329385],393.329385,393.329385,393.329385,TRUE,FALSE,FALSE,[393.329385],1,1
3547518,Snubnose (Lethrinus borbonicus),Sloping Heads > Emperors (Lethrinidae) > Snubnose (Lethrinus borbonicus),Sloping Heads,Lethrinidae,Lethrinus,Snubnose (Lethrinus borbonicus),,,[399.210223],[399.210223],399.210223,399.210223,399.210223,TRUE,FALSE,FALSE,[399.210223],1,1
3547519,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[407.2944491],[407.294449],407.294449,407.294449,407.294449,TRUE,FALSE,FALSE,[407.294449],1,1
3547520,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,,[423.8436565],[423.843657],423.843657,423.843657,423.843657,TRUE,FALSE,FALSE,[423.843657],1,1
